Date,^GSPC
2005-02-01,0.018726898056026692
2005-03-01,-0.019302760921690573
2005-04-01,-0.020313511500222595
2005-05-01,0.029512244489019596
2005-06-01,-0.00014272436450534957
2005-07-01,0.03533653227186871
2005-08-01,-0.011285547502899257
2005-09-01,0.006924991121193389
2005-10-01,-0.017900033906343305
2005-11-01,0.0345812139547286
2005-12-01,-0.0009528030899304152
2006-01-01,0.025147895607579913
2006-02-01,0.00045305508340120506
2006-03-01,0.011034703509449961
2006-04-01,0.012082366269225648
2006-05-01,-0.0314049293203158
2006-06-01,8.659275533511337e-05
2006-07-01,0.005072989405988439
2006-08-01,0.021051056620195078
2006-09-01,0.024269399114309694
2006-10-01,0.031021812670560825
2006-11-01,0.016332551131230073
2006-12-01,0.012536866857911234
2007-01-01,0.013961131307325757
2007-02-01,-0.022088337053376834
2007-03-01,0.009930511784698804
2007-04-01,0.04237984325323969
2007-05-01,0.03203072385189615
2007-06-01,-0.017976943869676052
2007-07-01,-0.03250447118036484
2007-08-01,0.012781539018930576
2007-09-01,0.03516829026279035
2007-10-01,0.014713560940170525
2007-11-01,-0.04504278263090341
2007-12-01,-0.008665949670829879
2008-01-01,-0.0631138642063085
2008-02-01,-0.03537973959244805
2008-03-01,-0.0059774528264186924
2008-04-01,0.04645095190758541
2008-05-01,0.010617614807393634
2008-06-01,-0.08988355391782211
2008-07-01,-0.009908296633774068
2008-08-01,0.012116759351493936
2008-09-01,-0.09518076507694331
2008-10-01,-0.1856364738868827
2008-11-01,-0.0777983573133054
2008-12-01,0.0077911466734982004
2009-01-01,-0.08954987959881684
2009-02-01,-0.11645651319919006
2009-03-01,0.08195269356125574
2009-04-01,0.08977221824359974
2009-05-01,0.051720577155174065
2009-06-01,0.0001958080939538299
2009-07-01,0.07152194934301422
2009-08-01,0.03300933634285532
2009-09-01,0.03510006736774632
2009-10-01,-0.01995988019711955
2009-11-01,0.055779076586737225
2009-12-01,0.017614520350300044
2010-01-01,-0.0376751237121947
2010-02-01,0.028114739741840464
2010-03-01,0.0571328154163926
2010-04-01,0.014651373006918428
2010-05-01,-0.08553157288349063
2010-06-01,-0.055388449405503734
2010-07-01,0.066515799010857
2010-08-01,-0.048611822887418846
2010-09-01,0.08392847418803404
2010-10-01,0.03619305175049079
2010-11-01,-0.0022928763797244473
2010-12-01,0.06325648750899807
2011-01-01,0.022392969812412192
2011-02-01,0.03145657676282469
2011-03-01,-0.0010478617545838823
2011-04-01,0.028096938770245248
2011-05-01,-0.013592919455284002
2011-06-01,-0.018426185911932576
2011-07-01,-0.02170835585666382
2011-08-01,-0.05846750227195686
2011-09-01,-0.0744671007197857
2011-10-01,0.10230659176938868
2011-11-01,-0.005071553722512535
2011-12-01,0.008496565407114517
2012-01-01,0.042660044467807356
2012-02-01,0.03978734467204456
2012-03-01,0.03085147563299614
2012-04-01,-0.007525699544988767
2012-05-01,-0.06469930815862472
2012-06-01,0.03879271987369995
2012-07-01,0.01251888494028272
2012-08-01,0.01957060970187109
2012-09-01,0.023947118796254597
2012-10-01,-0.019987842358050206
2012-11-01,0.0028426724604567314
2012-12-01,0.0070433681007134085
2013-01-01,0.04919779199874611
2013-02-01,0.010999927126354463
2013-03-01,0.035355294329704884
2013-04-01,0.017924165836652507
2013-05-01,0.020550202383511563
2013-06-01,-0.015112928770280075
2013-07-01,0.04827772805178804
2013-08-01,-0.03179826803794541
2013-09-01,0.02931559136642498
2013-10-01,0.04362997111283392
2013-11-01,0.02766328977323541
2013-12-01,0.0232894744820535
2014-01-01,-0.0362314077760193
2014-02-01,0.042213375072275613
2014-03-01,0.006908248426944213
2014-04-01,0.0061816433655846855
2014-05-01,0.020812196013358243
2014-06-01,0.018878996713560546
2014-07-01,-0.01519468763799153
2014-08-01,0.03696364440798924
2014-09-01,-0.01563543610528987
2014-10-01,0.022936398829564386
2014-11-01,0.024237473563306713
2014-12-01,-0.004197384221126008
2015-01-01,-0.031532779266425476
2015-02-01,0.053438876325627216
2015-03-01,-0.017549197433963104
2015-04-01,0.008484722544635536
2015-05-01,0.010436729675336851
2015-06-01,-0.021235558871758677
2015-07-01,0.019549682990019603
2015-08-01,-0.06462473099312395
2015-09-01,-0.02679873096346286
2015-10-01,0.07971937954339872
2015-11-01,0.0005047417068051869
2015-12-01,-0.01768565839025723
2016-01-01,-0.052067617305496784
2016-02-01,-0.00413690551499243
2016-03-01,0.06390499028682897
2016-04-01,0.0026957614511553935
2016-05-01,0.015208366810523843
2016-06-01,0.0009105066031534965
2016-07-01,0.03499043269105408
2016-08-01,-0.0012199867803522136
2016-09-01,-0.0012352137017536324
2016-10-01,-0.019616837043472765
2016-11-01,0.033603545044434316
2016-12-01,0.01803711129927909
2017-01-01,0.017726314621062854
2017-02-01,0.03652300073827695
2017-03-01,-0.00038927289213133893
2017-04-01,0.0090501324781982
2017-05-01,0.011509759110980618
2017-06-01,0.004802226040503879
2017-07-01,0.01916401754710087
2017-08-01,0.0005462837796946754
2017-09-01,0.01911903935235539
2017-10-01,0.021945560031841664
2017-11-01,0.02769554104663445
2017-12-01,0.009783614574871227
2018-01-01,0.05465739835832858
2018-02-01,-0.0397261075980839
2018-03-01,-0.02725249736693992
2018-04-01,0.002715085811824473
2018-05-01,0.021378191183066175
2018-06-01,0.004830749386570285
2018-07-01,0.035387950737524286
2018-08-01,0.029814314524382428
2018-09-01,0.004285093286333627
2018-10-01,-0.07192934595429683
2018-11-01,0.017701752056117587
2018-12-01,-0.09626521985789901
2019-01-01,0.07574215198675599
2019-02-01,0.029295553365402384
2019-03-01,0.017765510890228747
2019-04-01,0.03856039741757082
2019-05-01,-0.06804089408287398
2019-06-01,0.06665830156302614
2019-07-01,0.01304272483370528
2019-08-01,-0.018257281743262237
2019-09-01,0.01703525059107193
2019-10-01,0.020225842153317446
2019-11-01,0.033480266071378155
2019-12-01,0.028188756298542148
2020-01-01,-0.0016294196024425806
2020-02-01,-0.08785953690838776
2020-03-01,-0.1336677246703745
2020-04-01,0.11942083876017671
2020-05-01,0.04428653294909693
2020-06-01,0.018221374356719156
2020-07-01,0.053636801634505855
2020-08-01,0.06771908300435733
2020-09-01,-0.04001811998317809
2020-10-01,-0.028055692285554126
2020-11-01,0.10214642790660017
2020-12-01,0.03644904784059159
2021-01-01,-0.0111991376508885
2021-02-01,0.02575687667253664
2021-03-01,0.041562807282546625
2021-04-01,0.05109733046805641
2021-05-01,0.00547149271672327
2021-06-01,0.021970872566122474
2021-07-01,0.022493175922251307
2021-08-01,0.028578143159792575
2021-09-01,-0.04873779278283316
2021-10-01,0.0668581752839893
2021-11-01,-0.008368625655205266
2021-12-01,0.04268864816139665
2022-01-01,-0.05401822999928342
2022-02-01,-0.03186276102171146
2022-03-01,0.035148286271522736
2022-04-01,-0.09206782490742232
2022-05-01,5.3176290760624664e-05
2022-06-01,-0.08765158180481791
2022-07-01,0.08720138468971587
2022-08-01,-0.04336703066340545
2022-09-01,-0.09804916662099257
2022-10-01,0.07683456446885563
2022-11-01,0.05235797609764905
2022-12-01,-0.060781825376668173
2023-01-01,0.05992118183434968
2023-02-01,-0.02645947885979313
2023-03-01,0.03445129269826359
2023-04-01,0.0145361776495622
2023-05-01,0.0024792714332724764
2023-06-01,0.06271886491464175
2023-07-01,0.03066395090770391
2023-08-01,-0.017875203842993896
2023-09-01,-0.04994616792328207
2023-10-01,-0.022224841001403373
2023-11-01,0.0854244482007529
2023-12-01,0.04327903543160833
2024-01-01,0.015770693886425723
2024-02-01,0.050427528312771974
2024-03-01,0.03054742011174303
2024-04-01,-0.04250577768147858
2024-05-01,0.04690380530435967
2024-06-01,0.03408234323888226
2024-07-01,0.011257710402409889
2024-08-01,0.022577897117514727
2024-09-01,0.019995632287754545
2024-10-01,-0.009946041598550177
2024-11-01,0.05571971402949727
2024-12-01,-0.02530769218774562
2025-01-01,0.02665780641966916
2025-02-01,-0.014344484648483261
2025-03-01,-0.059266785380176656
2025-04-01,-0.007654161847847312
2025-05-01,0.05970544763775343
2025-06-01,0.048415655447618985
2025-07-01,0.021435178792465086
2025-08-01,0.018886957507385716
2025-09-01,0.03471411909808157
2025-10-01,0.022433352045496773
2025-11-01,0.001298774393957997
